id,EAP,HPL,MWS
id09404,1.0,0.0,0.0
id14347,1.0,0.0,0.0
id06898,1.0,0.0,0.0
id08750,1.0,0.0,0.0
id13572,1.0,0.0,0.0
id08731,1.0,0.0,0.0
id20124,1.0,0.0,0.0
id14276,1.0,0.0,0.0
id13035,1.0,0.0,0.0
id24056,1.0,0.0,0.0
id21132,1.0,0.0,0.0
id21465,1.0,0.0,0.0
id27148,1.0,0.0,0.0
id14482,1.0,0.0,0.0
id17950,1.0,0.0,0.0
id15233,1.0,0.0,0.0
id11794,1.0,0.0,0.0
id27227,1.0,0.0,0.0
id13093,1.0,0.0,0.0
id12869,1.0,0.0,0.0
id01256,1.0,0.0,0.0
id00934,1.0,0.0,0.0
id00121,1.0,0.0,0.0
id11054,1.0,0.0,0.0
id02573,1.0,0.0,0.0
id13626,1.0,0.0,0.0
id25047,1.0,0.0,0.0
id04465,1.0,0.0,0.0
id09344,1.0,0.0,0.0
id24254,1.0,0.0,0.0
id04266,1.0,0.0,0.0
id19734,1.0,0.0,0.0
id13127,1.0,0.0,0.0
id27066,1.0,0.0,0.0
id13629,1.0,0.0,0.0
id26484,1.0,0.0,0.0
id02074,1.0,0.0,0.0
id24688,1.0,0.0,0.0
id17455,1.0,0.0,0.0
id14980,1.0,0.0,0.0
id15840,1.0,0.0,0.0
id20440,1.0,0.0,0.0
id25262,1.0,0.0,0.0
id20395,1.0,0.0,0.0
id14332,1.0,0.0,0.0
id07118,1.0,0.0,0.0
id26424,1.0,0.0,0.0
id21308,1.0,0.0,0.0
id21688,1.0,0.0,0.0
id09581,1.0,0.0,0.0
id27297,1.0,0.0,0.0
id20086,1.0,0.0,0.0
id03762,1.0,0.0,0.0
id10789,1.0,0.0,0.0
id18058,1.0,0.0,0.0
id01701,1.0,0.0,0.0
id17232,1.0,0.0,0.0
id23541,1.0,0.0,0.0
id20699,1.0,0.0,0.0
id06657,1.0,0.0,0.0
id13807,1.0,0.0,0.0
id18344,1.0,0.0,0.0
id09363,1.0,0.0,0.0
id12470,1.0,0.0,0.0
id13430,1.0,0.0,0.0
id13549,1.0,0.0,0.0
id24423,1.0,0.0,0.0
id15402,1.0,0.0,0.0
id22070,1.0,0.0,0.0
id05977,1.0,0.0,0.0
id18772,1.0,0.0,0.0
id11214,1.0,0.0,0.0
id01263,1.0,0.0,0.0
id03187,1.0,0.0,0.0
id07817,1.0,0.0,0.0
id08796,1.0,0.0,0.0
id02347,1.0,0.0,0.0
id08989,1.0,0.0,0.0
id24462,1.0,0.0,0.0
id05147,1.0,0.0,0.0
id26389,1.0,0.0,0.0
id12300,1.0,0.0,0.0
id06273,1.0,0.0,0.0
id27453,1.0,0.0,0.0
id19255,1.0,0.0,0.0
id22593,1.0,0.0,0.0
id07089,1.0,0.0,0.0
id22379,1.0,0.0,0.0
id22024,1.0,0.0,0.0
id25541,1.0,0.0,0.0
id10216,1.0,0.0,0.0
id07493,1.0,0.0,0.0
id25552,1.0,0.0,0.0
id21244,1.0,0.0,0.0
id17278,1.0,0.0,0.0
id14850,1.0,0.0,0.0
id21434,1.0,0.0,0.0
id22924,1.0,0.0,0.0
id17321,1.0,0.0,0.0
id04319,1.0,0.0,0.0
id09823,1.0,0.0,0.0
id03485,1.0,0.0,0.0
id12138,1.0,0.0,0.0
id00196,1.0,0.0,0.0
id07822,1.0,0.0,0.0
id21775,1.0,0.0,0.0
id13407,1.0,0.0,0.0
id12430,1.0,0.0,0.0
id23691,1.0,0.0,0.0
id17641,1.0,0.0,0.0
id09125,1.0,0.0,0.0
id18512,1.0,0.0,0.0
id01639,1.0,0.0,0.0
id06860,1.0,0.0,0.0
id25534,1.0,0.0,0.0
id13546,1.0,0.0,0.0
id10032,1.0,0.0,0.0
id05228,1.0,0.0,0.0
id24992,1.0,0.0,0.0
id14168,1.0,0.0,0.0
id20747,1.0,0.0,0.0
id16986,1.0,0.0,0.0
id11226,1.0,0.0,0.0
id13998,1.0,0.0,0.0
id15169,1.0,0.0,0.0
id00737,1.0,0.0,0.0
id24476,1.0,0.0,0.0
id03044,1.0,0.0,0.0
id26746,1.0,0.0,0.0
id10776,1.0,0.0,0.0
id06266,1.0,0.0,0.0
id13362,1.0,0.0,0.0
id09335,1.0,0.0,0.0
id15894,1.0,0.0,0.0
id15866,1.0,0.0,0.0
id25763,1.0,0.0,0.0
id01091,1.0,0.0,0.0
id11647,1.0,0.0,0.0
id19671,1.0,0.0,0.0
id18007,1.0,0.0,0.0
id01473,1.0,0.0,0.0
id07169,1.0,0.0,0.0
id05484,1.0,0.0,0.0
id18452,1.0,0.0,0.0
id27490,1.0,0.0,0.0
id11050,1.0,0.0,0.0
id07588,1.0,0.0,0.0
id21194,1.0,0.0,0.0
id07282,1.0,0.0,0.0
id03652,1.0,0.0,0.0
id04009,1.0,0.0,0.0
id27188,1.0,0.0,0.0
id19554,1.0,0.0,0.0
id04072,1.0,0.0,0.0
id19023,1.0,0.0,0.0
id08801,1.0,0.0,0.0
id08893,1.0,0.0,0.0
id03644,1.0,0.0,0.0
id00579,1.0,0.0,0.0
id15631,1.0,0.0,0.0
id07828,1.0,0.0,0.0
id00411,1.0,0.0,0.0
id26553,1.0,0.0,0.0
id05221,1.0,0.0,0.0
id20958,1.0,0.0,0.0
id19691,1.0,0.0,0.0
id10400,1.0,0.0,0.0
id16157,1.0,0.0,0.0
id26110,1.0,0.0,0.0
id26270,1.0,0.0,0.0
id04157,1.0,0.0,0.0
id24711,1.0,0.0,0.0
id05534,1.0,0.0,0.0
id21712,1.0,0.0,0.0
id03280,1.0,0.0,0.0
id14997,1.0,0.0,0.0
id21964,1.0,0.0,0.0
id20963,1.0,0.0,0.0
id08635,1.0,0.0,0.0
id16390,1.0,0.0,0.0
id16486,1.0,0.0,0.0
id14367,1.0,0.0,0.0
id10560,1.0,0.0,0.0
id14106,1.0,0.0,0.0
id09668,1.0,0.0,0.0
id18250,1.0,0.0,0.0
id26648,1.0,0.0,0.0
id27314,1.0,0.0,0.0
id04581,1.0,0.0,0.0
id06405,1.0,0.0,0.0
id17908,1.0,0.0,0.0
id07217,1.0,0.0,0.0
id17285,1.0,0.0,0.0
id19589,1.0,0.0,0.0
id15916,1.0,0.0,0.0
id26239,1.0,0.0,0.0
id20163,1.0,0.0,0.0
id22845,1.0,0.0,0.0
id11509,1.0,0.0,0.0
id26789,1.0,0.0,0.0
id24679,1.0,0.0,0.0
id19832,1.0,0.0,0.0
id11724,1.0,0.0,0.0
id01539,1.0,0.0,0.0
id22039,1.0,0.0,0.0
id07621,1.0,0.0,0.0
id16398,1.0,0.0,0.0
id15932,1.0,0.0,0.0
id17054,1.0,0.0,0.0
id23487,1.0,0.0,0.0
id16099,1.0,0.0,0.0
id25225,1.0,0.0,0.0
id18173,1.0,0.0,0.0
id24856,1.0,0.0,0.0
id14760,1.0,0.0,0.0
id25291,1.0,0.0,0.0
id16267,1.0,0.0,0.0
id07922,1.0,0.0,0.0
id20870,1.0,0.0,0.0
id21780,1.0,0.0,0.0
id21309,1.0,0.0,0.0
id05849,1.0,0.0,0.0
id16246,1.0,0.0,0.0
id25081,1.0,0.0,0.0
id06468,1.0,0.0,0.0
id13842,1.0,0.0,0.0
id23976,1.0,0.0,0.0
id25649,1.0,0.0,0.0
id26815,1.0,0.0,0.0
id09343,1.0,0.0,0.0
id03120,1.0,0.0,0.0
id16638,1.0,0.0,0.0
id18625,1.0,0.0,0.0
id01679,1.0,0.0,0.0
id17137,1.0,0.0,0.0
id14684,1.0,0.0,0.0
id01671,1.0,0.0,0.0
id27271,1.0,0.0,0.0
id16321,1.0,0.0,0.0
id07468,1.0,0.0,0.0
id20777,1.0,0.0,0.0
id26036,1.0,0.0,0.0
id23135,1.0,0.0,0.0
id07669,1.0,0.0,0.0
id00142,1.0,0.0,0.0
id12357,1.0,0.0,0.0
id08890,1.0,0.0,0.0
id21379,1.0,0.0,0.0
id12099,1.0,0.0,0.0
id06503,1.0,0.0,0.0
id14408,1.0,0.0,0.0
id17370,1.0,0.0,0.0
id25432,1.0,0.0,0.0
id10132,1.0,0.0,0.0
id27069,1.0,0.0,0.0
id11515,1.0,0.0,0.0
id01323,1.0,0.0,0.0
id22520,1.0,0.0,0.0
id03293,1.0,0.0,0.0
id19708,1.0,0.0,0.0
id22346,1.0,0.0,0.0
id27744,1.0,0.0,0.0
id04004,1.0,0.0,0.0
id09476,1.0,0.0,0.0
id01582,1.0,0.0,0.0
id23782,1.0,0.0,0.0
id03403,1.0,0.0,0.0
id11119,1.0,0.0,0.0
id16681,1.0,0.0,0.0
id16399,1.0,0.0,0.0
id22630,1.0,0.0,0.0
id27950,1.0,0.0,0.0
id00046,1.0,0.0,0.0
id25556,1.0,0.0,0.0
id16039,1.0,0.0,0.0
id09110,1.0,0.0,0.0
id19881,1.0,0.0,0.0
id21735,1.0,0.0,0.0
id02023,1.0,0.0,0.0
id01230,1.0,0.0,0.0
id14916,1.0,0.0,0.0
id04944,1.0,0.0,0.0
id04349,1.0,0.0,0.0
id22580,1.0,0.0,0.0
id00343,1.0,0.0,0.0
id14218,1.0,0.0,0.0
id10546,1.0,0.0,0.0
id05627,1.0,0.0,0.0
id13735,1.0,0.0,0.0
id01525,1.0,0.0,0.0
id25242,1.0,0.0,0.0
id17077,1.0,0.0,0.0
id05672,1.0,0.0,0.0
id22404,1.0,0.0,0.0
id25704,1.0,0.0,0.0
id00903,1.0,0.0,0.0
id15496,1.0,0.0,0.0
id09903,1.0,0.0,0.0
id03419,1.0,0.0,0.0
id06647,1.0,0.0,0.0
id16700,1.0,0.0,0.0
id08983,1.0,0.0,0.0
id20782,1.0,0.0,0.0
id24494,1.0,0.0,0.0
id10495,1.0,0.0,0.0
id21262,1.0,0.0,0.0
id25689,1.0,0.0,0.0
id03705,1.0,0.0,0.0
id01187,1.0,0.0,0.0
id24649,1.0,0.0,0.0
id12629,1.0,0.0,0.0
id15211,1.0,0.0,0.0
id13170,1.0,0.0,0.0
id14801,1.0,0.0,0.0
id18525,1.0,0.0,0.0
id21963,1.0,0.0,0.0
id23746,1.0,0.0,0.0
id18216,1.0,0.0,0.0
id16493,1.0,0.0,0.0
id12987,1.0,0.0,0.0
id04814,1.0,0.0,0.0
id18602,1.0,0.0,0.0
id23173,1.0,0.0,0.0
id21165,1.0,0.0,0.0
id26123,1.0,0.0,0.0
id22608,1.0,0.0,0.0
id21139,1.0,0.0,0.0
id21853,1.0,0.0,0.0
id24128,1.0,0.0,0.0
id15666,1.0,0.0,0.0
id11552,1.0,0.0,0.0
id17621,1.0,0.0,0.0
id20001,1.0,0.0,0.0
id14166,1.0,0.0,0.0
id24108,1.0,0.0,0.0
id19871,1.0,0.0,0.0
id22361,1.0,0.0,0.0
id21065,1.0,0.0,0.0
id20749,1.0,0.0,0.0
id20898,1.0,0.0,0.0
id10398,1.0,0.0,0.0
id03578,1.0,0.0,0.0
id25932,1.0,0.0,0.0
id11133,1.0,0.0,0.0
id15794,1.0,0.0,0.0
id24479,1.0,0.0,0.0
id09563,1.0,0.0,0.0
id11279,1.0,0.0,0.0
id26680,1.0,0.0,0.0
id20529,1.0,0.0,0.0
id11761,1.0,0.0,0.0
id02337,1.0,0.0,0.0
id04890,1.0,0.0,0.0
id15707,1.0,0.0,0.0
id26204,1.0,0.0,0.0
id15611,1.0,0.0,0.0
id17714,1.0,0.0,0.0
id15392,1.0,0.0,0.0
id14685,1.0,0.0,0.0
id02508,1.0,0.0,0.0
id12406,1.0,0.0,0.0
id24096,1.0,0.0,0.0
id19837,1.0,0.0,0.0
id25565,1.0,0.0,0.0
id27598,1.0,0.0,0.0
id26085,1.0,0.0,0.0
id17400,1.0,0.0,0.0
id04501,1.0,0.0,0.0
id02468,1.0,0.0,0.0
id07394,1.0,0.0,0.0
id18917,1.0,0.0,0.0
id14083,1.0,0.0,0.0
id22675,1.0,0.0,0.0
id27343,1.0,0.0,0.0
id23206,1.0,0.0,0.0
id11105,1.0,0.0,0.0
id21017,1.0,0.0,0.0
id13716,1.0,0.0,0.0
id00352,1.0,0.0,0.0
id12173,1.0,0.0,0.0
id15008,1.0,0.0,0.0
id23347,1.0,0.0,0.0
id23939,1.0,0.0,0.0
id12090,1.0,0.0,0.0
id08307,1.0,0.0,0.0
id21316,1.0,0.0,0.0
id16457,1.0,0.0,0.0
id23808,1.0,0.0,0.0
id12826,1.0,0.0,0.0
id16819,1.0,0.0,0.0
id15128,1.0,0.0,0.0
id14953,1.0,0.0,0.0
id04083,1.0,0.0,0.0
id00773,1.0,0.0,0.0
id24585,1.0,0.0,0.0
id01362,1.0,0.0,0.0
id04514,1.0,0.0,0.0
id19075,1.0,0.0,0.0
id06283,1.0,0.0,0.0
id19848,1.0,0.0,0.0
id02566,1.0,0.0,0.0
id26973,1.0,0.0,0.0
id09333,1.0,0.0,0.0
id21745,1.0,0.0,0.0
id27167,1.0,0.0,0.0
id08481,1.0,0.0,0.0
id19456,1.0,0.0,0.0
id01495,1.0,0.0,0.0
id15069,1.0,0.0,0.0
id18174,1.0,0.0,0.0
id14450,1.0,0.0,0.0
id04149,1.0,0.0,0.0
id10972,1.0,0.0,0.0
id05547,1.0,0.0,0.0
id17670,1.0,0.0,0.0
id04740,1.0,0.0,0.0
id24842,1.0,0.0,0.0
id26895,1.0,0.0,0.0
id15591,1.0,0.0,0.0
id20895,1.0,0.0,0.0
id11532,1.0,0.0,0.0
id16516,1.0,0.0,0.0
id14940,1.0,0.0,0.0
id17152,1.0,0.0,0.0
id12870,1.0,0.0,0.0
id17405,1.0,0.0,0.0
id22274,1.0,0.0,0.0
id08337,1.0,0.0,0.0
id19549,1.0,0.0,0.0
id19195,1.0,0.0,0.0
id11564,1.0,0.0,0.0
id26771,1.0,0.0,0.0
id24955,1.0,0.0,0.0
id22140,1.0,0.0,0.0
id19920,1.0,0.0,0.0
id09807,1.0,0.0,0.0
id27426,1.0,0.0,0.0
id22006,1.0,0.0,0.0
id10604,1.0,0.0,0.0
id11017,1.0,0.0,0.0
id14335,1.0,0.0,0.0
id08707,1.0,0.0,0.0
id15869,1.0,0.0,0.0
id20593,1.0,0.0,0.0
id07428,1.0,0.0,0.0
id11527,1.0,0.0,0.0
id14901,1.0,0.0,0.0
id19733,1.0,0.0,0.0
id24677,1.0,0.0,0.0
id26656,1.0,0.0,0.0
id11707,1.0,0.0,0.0
id26218,1.0,0.0,0.0
id19262,1.0,0.0,0.0
id24905,1.0,0.0,0.0
id09170,1.0,0.0,0.0
id05772,1.0,0.0,0.0
id25405,1.0,0.0,0.0
id18491,1.0,0.0,0.0
id07780,1.0,0.0,0.0
id01689,1.0,0.0,0.0
id17498,1.0,0.0,0.0
id19964,1.0,0.0,0.0
id14525,1.0,0.0,0.0
id26363,1.0,0.0,0.0
id07108,1.0,0.0,0.0
id11692,1.0,0.0,0.0
id10891,1.0,0.0,0.0
id16743,1.0,0.0,0.0
id11556,1.0,0.0,0.0
id09116,1.0,0.0,0.0
id24015,1.0,0.0,0.0
id00347,1.0,0.0,0.0
id06284,1.0,0.0,0.0
id18794,1.0,0.0,0.0
id10702,1.0,0.0,0.0
id19239,1.0,0.0,0.0
id26016,1.0,0.0,0.0
id26227,1.0,0.0,0.0
id05367,1.0,0.0,0.0
id09568,1.0,0.0,0.0
id04660,1.0,0.0,0.0
id04744,1.0,0.0,0.0
id07251,1.0,0.0,0.0
id25977,1.0,0.0,0.0
id06244,1.0,0.0,0.0
id24560,1.0,0.0,0.0
id05091,1.0,0.0,0.0
id27248,1.0,0.0,0.0
id12528,1.0,0.0,0.0
id27322,1.0,0.0,0.0
id27213,1.0,0.0,0.0
id18588,1.0,0.0,0.0
id14485,1.0,0.0,0.0
id27475,1.0,0.0,0.0
id02280,1.0,0.0,0.0
id24083,1.0,0.0,0.0
id02321,1.0,0.0,0.0
id10299,1.0,0.0,0.0
id27680,1.0,0.0,0.0
id17607,1.0,0.0,0.0
id06661,1.0,0.0,0.0
id23860,1.0,0.0,0.0
id26850,1.0,0.0,0.0
id16484,1.0,0.0,0.0
id15302,1.0,0.0,0.0
id21138,1.0,0.0,0.0
id02525,1.0,0.0,0.0
id12608,1.0,0.0,0.0
id23863,1.0,0.0,0.0
id01755,1.0,0.0,0.0
id10567,1.0,0.0,0.0
id08445,1.0,0.0,0.0
id18146,1.0,0.0,0.0
id22263,1.0,0.0,0.0
id13537,1.0,0.0,0.0
id19985,1.0,0.0,0.0
id08053,1.0,0.0,0.0
id18959,1.0,0.0,0.0
id06641,1.0,0.0,0.0
id27291,1.0,0.0,0.0
id16124,1.0,0.0,0.0
id18221,1.0,0.0,0.0
id25670,1.0,0.0,0.0
id18472,1.0,0.0,0.0
id10302,1.0,0.0,0.0
id07721,1.0,0.0,0.0
id22148,1.0,0.0,0.0
id04724,1.0,0.0,0.0
id03980,1.0,0.0,0.0
id11982,1.0,0.0,0.0
id05566,1.0,0.0,0.0
id13235,1.0,0.0,0.0
id24524,1.0,0.0,0.0
id26783,1.0,0.0,0.0
id02220,1.0,0.0,0.0
id17163,1.0,0.0,0.0
id21903,1.0,0.0,0.0
id13350,1.0,0.0,0.0
id07036,1.0,0.0,0.0
id09150,1.0,0.0,0.0
id22042,1.0,0.0,0.0
id19562,1.0,0.0,0.0
id05125,1.0,0.0,0.0
id19462,1.0,0.0,0.0
id02265,1.0,0.0,0.0
id11769,1.0,0.0,0.0
id19021,1.0,0.0,0.0
id06166,1.0,0.0,0.0
id26800,1.0,0.0,0.0
id21422,1.0,0.0,0.0
id13116,1.0,0.0,0.0
id05996,1.0,0.0,0.0
id23318,1.0,0.0,0.0
id20725,1.0,0.0,0.0
id09210,1.0,0.0,0.0
id25842,1.0,0.0,0.0
id00767,1.0,0.0,0.0
id05036,1.0,0.0,0.0
id14853,1.0,0.0,0.0
id16946,1.0,0.0,0.0
id26804,1.0,0.0,0.0
id24061,1.0,0.0,0.0
id19861,1.0,0.0,0.0
id18210,1.0,0.0,0.0
id24313,1.0,0.0,0.0
id15960,1.0,0.0,0.0
id14037,1.0,0.0,0.0
id17785,1.0,0.0,0.0
id19362,1.0,0.0,0.0
id10372,1.0,0.0,0.0
id03061,1.0,0.0,0.0
id27583,1.0,0.0,0.0
id22055,1.0,0.0,0.0
id07920,1.0,0.0,0.0
id16813,1.0,0.0,0.0
id03088,1.0,0.0,0.0
id03026,1.0,0.0,0.0
id09934,1.0,0.0,0.0
id21452,1.0,0.0,0.0
id05576,1.0,0.0,0.0
id22391,1.0,0.0,0.0
id10554,1.0,0.0,0.0
id03291,1.0,0.0,0.0
id23280,1.0,0.0,0.0
id17777,1.0,0.0,0.0
id24574,1.0,0.0,0.0
id05459,1.0,0.0,0.0
id02724,1.0,0.0,0.0
id27678,1.0,0.0,0.0
id21722,1.0,0.0,0.0
id18139,1.0,0.0,0.0
id16264,1.0,0.0,0.0
id14537,1.0,0.0,0.0
id18814,1.0,0.0,0.0
id08331,1.0,0.0,0.0
id03963,1.0,0.0,0.0
id07558,1.0,0.0,0.0
id26275,1.0,0.0,0.0
id26188,1.0,0.0,0.0
id06789,1.0,0.0,0.0
id21788,1.0,0.0,0.0
id13972,1.0,0.0,0.0
id08643,1.0,0.0,0.0
id09642,1.0,0.0,0.0
id14054,1.0,0.0,0.0
id12216,1.0,0.0,0.0
id09211,1.0,0.0,0.0
id16903,1.0,0.0,0.0
id18976,1.0,0.0,0.0
id01861,1.0,0.0,0.0
id22745,1.0,0.0,0.0
id03560,1.0,0.0,0.0
id17799,1.0,0.0,0.0
id12387,1.0,0.0,0.0
id09450,1.0,0.0,0.0
id18088,1.0,0.0,0.0
id21697,1.0,0.0,0.0
id26128,1.0,0.0,0.0
id27462,1.0,0.0,0.0
id19394,1.0,0.0,0.0
id19929,1.0,0.0,0.0
id16056,1.0,0.0,0.0
id08756,1.0,0.0,0.0
id09203,1.0,0.0,0.0
id14098,1.0,0.0,0.0
id24641,1.0,0.0,0.0
id24507,1.0,0.0,0.0
id20161,1.0,0.0,0.0
id11710,1.0,0.0,0.0
id15751,1.0,0.0,0.0
id06617,1.0,0.0,0.0
id19131,1.0,0.0,0.0
id02796,1.0,0.0,0.0
id15575,1.0,0.0,0.0
id21828,1.0,0.0,0.0
id15093,1.0,0.0,0.0
id27867,1.0,0.0,0.0
id19315,1.0,0.0,0.0
id19398,1.0,0.0,0.0
id01572,1.0,0.0,0.0
id09781,1.0,0.0,0.0
id19278,1.0,0.0,0.0
id11852,1.0,0.0,0.0
id07067,1.0,0.0,0.0
id08550,1.0,0.0,0.0
id02634,1.0,0.0,0.0
id02449,1.0,0.0,0.0
id10359,1.0,0.0,0.0
id00217,1.0,0.0,0.0
id20848,1.0,0.0,0.0
id20229,1.0,0.0,0.0
id02211,1.0,0.0,0.0
id08435,1.0,0.0,0.0
id23681,1.0,0.0,0.0
id00571,1.0,0.0,0.0
id16280,1.0,0.0,0.0
id15022,1.0,0.0,0.0
id08040,1.0,0.0,0.0
id18087,1.0,0.0,0.0
id11280,1.0,0.0,0.0
id21543,1.0,0.0,0.0
id00245,1.0,0.0,0.0
id13745,1.0,0.0,0.0
id15734,1.0,0.0,0.0
id22572,1.0,0.0,0.0
id12741,1.0,0.0,0.0
id16477,1.0,0.0,0.0
id26261,1.0,0.0,0.0
id15867,1.0,0.0,0.0
id10479,1.0,0.0,0.0
id17736,1.0,0.0,0.0
id17768,1.0,0.0,0.0
id14172,1.0,0.0,0.0
id01972,1.0,0.0,0.0
id10962,1.0,0.0,0.0
id16692,1.0,0.0,0.0
id25471,1.0,0.0,0.0
id05603,1.0,0.0,0.0
id15340,1.0,0.0,0.0
id22971,1.0,0.0,0.0
id06765,1.0,0.0,0.0
id19864,1.0,0.0,0.0
id15834,1.0,0.0,0.0
id17395,1.0,0.0,0.0
id02585,1.0,0.0,0.0
id13154,1.0,0.0,0.0
id12972,1.0,0.0,0.0
id11103,1.0,0.0,0.0
id26062,1.0,0.0,0.0
id07339,1.0,0.0,0.0
id06096,1.0,0.0,0.0
id22945,1.0,0.0,0.0
id10058,1.0,0.0,0.0
id06435,1.0,0.0,0.0
id12636,1.0,0.0,0.0
id25423,1.0,0.0,0.0
id12990,1.0,0.0,0.0
id24106,1.0,0.0,0.0
id14481,1.0,0.0,0.0
id03617,1.0,0.0,0.0
id26055,1.0,0.0,0.0
id23712,1.0,0.0,0.0
id19441,1.0,0.0,0.0
id17042,1.0,0.0,0.0
id09018,1.0,0.0,0.0
id08879,1.0,0.0,0.0
id10841,1.0,0.0,0.0
id04776,1.0,0.0,0.0
id26526,1.0,0.0,0.0
id14181,1.0,0.0,0.0
id18396,1.0,0.0,0.0
id05585,1.0,0.0,0.0
id11546,1.0,0.0,0.0
id08027,1.0,0.0,0.0
id00659,1.0,0.0,0.0
id10937,1.0,0.0,0.0
id01898,1.0,0.0,0.0
id23695,1.0,0.0,0.0
id07856,1.0,0.0,0.0
id25233,1.0,0.0,0.0
id24052,1.0,0.0,0.0
id01698,1.0,0.0,0.0
id01356,1.0,0.0,0.0
id10430,1.0,0.0,0.0
id04778,1.0,0.0,0.0
id24707,1.0,0.0,0.0
id04539,1.0,0.0,0.0
id20011,1.0,0.0,0.0
id09950,1.0,0.0,0.0
id14397,1.0,0.0,0.0
id04457,1.0,0.0,0.0
id19469,1.0,0.0,0.0
id24230,1.0,0.0,0.0
id16719,1.0,0.0,0.0
id20183,1.0,0.0,0.0
id24531,1.0,0.0,0.0
id04934,1.0,0.0,0.0
id17230,1.0,0.0,0.0
id07561,1.0,0.0,0.0
id12282,1.0,0.0,0.0
id14992,1.0,0.0,0.0
id02934,1.0,0.0,0.0
id00189,1.0,0.0,0.0
id27941,1.0,0.0,0.0
id14642,1.0,0.0,0.0
id23445,1.0,0.0,0.0
id21603,1.0,0.0,0.0
id21046,1.0,0.0,0.0
id02264,1.0,0.0,0.0
id00409,1.0,0.0,0.0
id00351,1.0,0.0,0.0
id14362,1.0,0.0,0.0
id20757,1.0,0.0,0.0
id22764,1.0,0.0,0.0
id19264,1.0,0.0,0.0
id04506,1.0,0.0,0.0
id18505,1.0,0.0,0.0
id27354,1.0,0.0,0.0
id22410,1.0,0.0,0.0
id14241,1.0,0.0,0.0
id18785,1.0,0.0,0.0
id16649,1.0,0.0,0.0
id16386,1.0,0.0,0.0
id09051,1.0,0.0,0.0
id22296,1.0,0.0,0.0
id08584,1.0,0.0,0.0
id22219,1.0,0.0,0.0
id18790,1.0,0.0,0.0
id10922,1.0,0.0,0.0
id15002,1.0,0.0,0.0
id24862,1.0,0.0,0.0
id25845,1.0,0.0,0.0
id17586,1.0,0.0,0.0
id09390,1.0,0.0,0.0
id20069,1.0,0.0,0.0
id05953,1.0,0.0,0.0
id15583,1.0,0.0,0.0
id03482,1.0,0.0,0.0
id06243,1.0,0.0,0.0
id01116,1.0,0.0,0.0
id17530,1.0,0.0,0.0
id07552,1.0,0.0,0.0
id03131,1.0,0.0,0.0
id23142,1.0,0.0,0.0
id05540,1.0,0.0,0.0
id06292,1.0,0.0,0.0
id26506,1.0,0.0,0.0
id19068,1.0,0.0,0.0
id21782,1.0,0.0,0.0
id24563,1.0,0.0,0.0
id21986,1.0,0.0,0.0
id04967,1.0,0.0,0.0
id11760,1.0,0.0,0.0
id02483,1.0,0.0,0.0
id15791,1.0,0.0,0.0
id14256,1.0,0.0,0.0
id18328,1.0,0.0,0.0
id06213,1.0,0.0,0.0
id00772,1.0,0.0,0.0
id01113,1.0,0.0,0.0
id03972,1.0,0.0,0.0
id25386,1.0,0.0,0.0
id09156,1.0,0.0,0.0
id22624,1.0,0.0,0.0
id17789,1.0,0.0,0.0
id09039,1.0,0.0,0.0
id20538,1.0,0.0,0.0
id05501,1.0,0.0,0.0
id27641,1.0,0.0,0.0
id05965,1.0,0.0,0.0
id23431,1.0,0.0,0.0
id13075,1.0,0.0,0.0
id26190,1.0,0.0,0.0
id12196,1.0,0.0,0.0
id21318,1.0,0.0,0.0
id11277,1.0,0.0,0.0
id07193,1.0,0.0,0.0
id17105,1.0,0.0,0.0
id18263,1.0,0.0,0.0
id22875,1.0,0.0,0.0
id07157,1.0,0.0,0.0
id15051,1.0,0.0,0.0
id08871,1.0,0.0,0.0
id17036,1.0,0.0,0.0
id02783,1.0,0.0,0.0
id26418,1.0,0.0,0.0
id15748,1.0,0.0,0.0
id00820,1.0,0.0,0.0
id27695,1.0,0.0,0.0
id27286,1.0,0.0,0.0
id11680,1.0,0.0,0.0
id01070,1.0,0.0,0.0
id18486,1.0,0.0,0.0
id12389,1.0,0.0,0.0
id12544,1.0,0.0,0.0
id04692,1.0,0.0,0.0
id17342,1.0,0.0,0.0
id09640,1.0,0.0,0.0
id24300,1.0,0.0,0.0
id13725,1.0,0.0,0.0
id22633,1.0,0.0,0.0
id16653,1.0,0.0,0.0
id00184,1.0,0.0,0.0
id23872,1.0,0.0,0.0
id05095,1.0,0.0,0.0
id05757,1.0,0.0,0.0
id26883,1.0,0.0,0.0
id01868,1.0,0.0,0.0
id13053,1.0,0.0,0.0
id24443,1.0,0.0,0.0
id12795,1.0,0.0,0.0
id05298,1.0,0.0,0.0
id07560,1.0,0.0,0.0
id10281,1.0,0.0,0.0
id07254,1.0,0.0,0.0
id00837,1.0,0.0,0.0
id04534,1.0,0.0,0.0
id16716,1.0,0.0,0.0
id04057,1.0,0.0,0.0
id14988,1.0,0.0,0.0
id05353,1.0,0.0,0.0
id21250,1.0,0.0,0.0
id25963,1.0,0.0,0.0
id10370,1.0,0.0,0.0
id26934,1.0,0.0,0.0
id07649,1.0,0.0,0.0
id21169,1.0,0.0,0.0
id25824,1.0,0.0,0.0
id01154,1.0,0.0,0.0
id02523,1.0,0.0,0.0
id07677,1.0,0.0,0.0
id24447,1.0,0.0,0.0
id23036,1.0,0.0,0.0
id05424,1.0,0.0,0.0
